Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
59,54,28/02/2017,26-228,POR,@,DET,1,40:39:00,13,25,0.52,3,8,0.375,5,6,0.833,1,10,11,9,1,0,4,2,34,27.5,3
60,55,02/03/2017,26-230,POR,,OKC,1,37:48:00,11,23,0.478,3,9,0.333,8,9,0.889,1,3,4,5,1,0,2,1,33,24.6,5
61,56,04/03/2017,26-232,POR,,BRK,1,35:57:00,7,16,0.438,2,6,0.333,3,4,0.75,0,5,5,11,0,1,4,2,19,15.3,5
62,57,07/03/2017,26-235,POR,@,OKC,1,36:18:00,8,17,0.471,2,6,0.333,4,5,0.8,1,2,3,8,1,0,1,0,22,19.8,-4
63,58,09/03/2017,26-237,POR,,PHI,1,40:43:00,6,21,0.286,0,6,0,12,12,1,0,4,4,4,0,2,3,0,24,14.1,10
64,59,11/03/2017,26-239,POR,,WAS,1,35:36:00,13,27,0.481,4,11,0.364,3,4,0.75,0,3,3,7,0,0,6,5,33,16.7,-13
65,60,12/03/2017,26-240,POR,@,PHO,1,37:54:00,13,26,0.5,4,10,0.4,9,9,1,1,5,6,2,1,0,4,3,39,25.4,16
66,61,14/03/2017,26-242,POR,@,NOP,1,31:06:00,8,18,0.444,4,7,0.571,9,9,1,1,3,4,2,0,0,4,1,29,18.2,-26
67,62,15/03/2017,26-243,POR,@,SAS,1,34:07:00,12,22,0.545,3,8,0.375,9,9,1,1,2,3,4,2,0,2,0,36,29.5,2
68,63,18/03/2017,26-246,POR,@,ATL,1,33:53:00,9,17,0.529,3,5,0.6,6,6,1,0,5,5,5,2,0,4,2,27,20.9,27
69,64,19/03/2017,26-247,POR,@,MIA,1,36:26:00,14,21,0.667,9,12,0.75,12,12,1,0,1,1,5,0,1,3,1,49,41,14
70,65,21/03/2017,26-249,POR,,MIL,1,39:44:00,13,26,0.5,2,9,0.222,3,6,0.5,1,4,5,7,4,0,1,0,31,26.6,6
71,66,23/03/2017,26-251,POR,,NYK,1,30:43:00,9,17,0.529,4,7,0.571,8,8,1,0,4,4,5,2,0,2,1,30,26,15
72,67,25/03/2017,26-253,POR,,MIN,1,29:02:00,8,13,0.615,3,6,0.5,2,3,0.667,0,6,6,8,2,0,3,0,21,21.1,15
73,68,26/03/2017,26-254,POR,@,LAL,1,30:27:00,7,20,0.35,4,10,0.4,4,7,0.571,1,6,7,5,3,0,1,3,22,16.4,21
74,69,28/03/2017,26-256,POR,,DEN,1,38:16:00,7,19,0.368,4,11,0.364,1,4,0.25,2,4,6,7,3,0,3,1,19,14.4,9
75,70,30/03/2017,26-258,POR,,HOU,1,37:48:00,10,18,0.556,4,9,0.444,7,7,1,0,4,4,11,2,0,3,1,31,29.9,12
76,71,01/04/2017,26-260,POR,,PHO,1,34:38:00,7,16,0.438,4,11,0.364,13,13,1,1,4,5,7,1,0,4,3,31,25.2,9
77,72,03/04/2017,26-262,POR,@,MIN,1,39:07:00,7,21,0.333,3,11,0.273,8,9,0.889,0,4,4,6,2,0,0,2,25,19.3,-1
78,73,04/04/2017,26-263,POR,@,UTA,1,34:04:00,5,20,0.25,2,7,0.286,4,5,0.8,0,2,2,3,0,0,0,2,16,5.5,-23
79,74,06/04/2017,26-265,POR,,MIN,1,36:35:00,7,21,0.333,1,9,0.111,7,7,1,0,9,9,8,1,0,4,2,22,14.6,-1
80,75,08/04/2017,26-267,POR,,UTA,1,41:49:00,18,34,0.529,9,14,0.643,14,16,0.875,0,6,6,5,1,1,0,0,59,48.6,19
81,,10/04/2017,26-269,POR,,SAS,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,,12/04/2017,26-271,POR,,NOP,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
